x,y
7292,13252.9
7293,8780.39
7294,9242.82
7295,30217.7
7296,7171.81
7297,14542
7298,9205.78
7299,4565.87
7300,9317.13
7301,2647.39
7302,4666.53
7303,5879.54
7304,2278.93
7305,9356.4
7306,5847.96
7307,7827.21
7308,20088.8
7309,7183.6
7310,21851.8
7311,11294.4
7312,6984.15
7313,13779
7314,3855.33
7315,6154.85
7316,5583.54
7317,1827
7318,7554.35
7319,3627.58
7320,6072.92
7321,11705.4
7322,5834.47
7323,21341.9
7324,11151.7
7325,9271.41
7326,22456.7
7327,5564.48
7328,9216.82
7329,6563.11
7330,2688.14
7331,7445.77
7332,2366.13
7333,4954.72
7334,7633.89
7335,4019.68
7336,14530.4
7337,8620.73
7338,9953.31
7339,28345.2
7340,7017.9
7341,14991
7342,8467.58
7343,4602.69
7344,9063.02
7345,2387.19
7346,4964
7347,5697.22
7348,2516.78
7349,9946.66
7350,5812.16
7351,8567.57
7352,19839.5
7353,7264.86
7354,23605.8
7355,10448.1
7356,7113.77
7357,13007
7358,3561.45
7359,6343.02
7360,5242.03
7361,1987.92
7362,7801.01
7363,3573.13
7364,6677.28
7365,11718.5
7366,6082.48
7367,23920.4
7368,10614
7369,9688.56
7370,20510.3
7371,5306.05
7372,9370.49
7373,6063.16
7374,2772.7
7375,7439.83
7376,2226.94
7377,5413.17
7378,7578.06
7379,4318.23
7380,15904.6
7381,8466.16
7382,10742
7383,26195.6
7384,6889.65
7385,15345.7
7386,7799.18
7387,4663.45
7388,8782.49
7389,2160.95
7390,5275.54
7391,5516.08
7392,2793.82
7393,10539.9
7394,5795.47
7395,9396.14
7396,19360
7397,7370.57
7398,25215.5
7399,9692.46
7400,7259.6
7401,12230.7
7402,3297.98
7403,6531.03
7404,4910.95
7405,2187.38
7406,8029.17
7407,3544.87
7408,7334.21
7409,11674.3
7410,6363.39
7411,26660.4
7412,10112.1
7413,10131.1
7414,18656.1
7415,5077.55
7416,9497.59
7417,5589.4
7418,2889.47
7419,7410.33
7420,2125.03
7421,5897.65
7422,7510.08
7423,4653.28
7424,17354
7425,8323.65
7426,11617.9
7427,23958.8
7428,6786.88
7429,15584
7430,7186.86
7431,4749.22
7432,8479.62
7433,1971.66
7434,5598.58
7435,5338.54
7436,3110.74
7437,11126.5
7438,5794.51
7439,10328.5
7440,18702
7441,7499.99
7442,26546.1
7443,9012.51
7444,7419.75
7445,11470.7
7446,3066.73
7447,6717.85
7448,4590.92
7449,2429.12
7450,8234.88
7451,3548.38
7452,8050.14
7453,11577.6
7454,6678.48
7455,29418.3
7456,9645.03
7457,10595.7
7458,16943.7
7459,4876.77
7460,9594.81
7461,5137.91
7462,3041.4
7463,7355.68
7464,2061.01
7465,6407.76
7466,7432.67
7467,5024.72
7468,18838.9
7469,8194.77
7470,12588.9
7471,21781.3
7472,6706.3
7473,15691.2
7474,6625.1
7475,4857.32
7476,8160.51
7477,1821.37
7478,5934.77
7479,5166.14
7480,3467
7481,11691.6
7482,5816.43
7483,11385.8
7484,17915.4
7485,7654.25
7486,27463
7487,8401.17
7488,7591.27
7489,10737.3
7490,2866.38
7491,6901.42
7492,4282.16
7493,2709.43
7494,8413.72
7495,3582.32
7496,8837.52
7497,11434.6
7498,7033.36
7499,31976.4
7500,9217.08
7501,11076.3
7502,15395.1
7503,4706.88
7504,9655.87
7505,4707.72
7506,3223.69
7507,7282.94
7508,2033.42
7509,6949.98
7510,7346.46
7511,5437.33
7512,20300.5
7513,8080.37
7514,13662.7
7515,19746.5
7516,6653.94
7517,15655.7
7518,6106.3
7519,4983.72
7520,7831.2
7521,1710.29
7522,6279.45
7523,5000.69
7524,3857.25
7525,12227.8
7526,5857.61
7527,12595.2
7528,17048.2
7529,7834.35
7530,27861
7531,7846.37
7532,7771.32
7533,10033
7534,2705.33
7535,7074.17
7536,3990.96
7537,3023.22
7538,8566.23
7539,3648.23
7540,9708.35
7541,11253.8
7542,7424.82
7543,34076.1
7544,8821.31
7545,11571.9
7546,14007.4
7547,4565.85
7548,9678.88
7549,4298.66
7550,3436.13
7551,7187.71
7552,2050.44
7553,7519.78
7554,7259.08
7555,5889.43
7556,21663.7
7557,7981.45
7558,14844.9
7559,17900.8
7560,6623.09
7561,15484.8
7562,5620.65
7563,5130.57
7564,7493.81
7565,1643.93
7566,6630.38
7567,4845.26
7568,4285.82
7569,12714.2
7570,5925.96
7571,13979.7
7572,16148.5
7573,8041.21
7574,27696.4
7575,7343.22
7576,7957.7
7577,9366.61
7578,2578.75
7579,7237.74
7580,3713.83
7581,3371.32
7582,8690.06
7583,3747.48
7584,10674.1
7585,11043.5
7586,7861.84
7587,35447.2
7588,8461.99
7589,12069.7
7590,12773.6
7591,4456.91
7592,9660.96
7593,3911.79
7594,3675.32
7595,7077.02
7596,2106.71
7597,8122.79
7598,7170.95
7599,6385.99
7600,22837.4
7601,7900.47
7602,16138.6
7603,16252.3
7604,6619.11
7605,15181.2
7606,5168.74
7607,5296.36
7608,7151.94
7609,1619.89
7610,6984.85
7611,4704.31
7612,4747.92
7613,13140.3
7614,6017.68
7615,15573.7
7616,15249.2
7617,8272.15
7618,26994.1
7619,6882.49
7620,8150.95
7621,8732.54
7622,2491.87
7623,7388.67
7624,3456.31
7625,3753.5
7626,8782.26
7627,3882.93
7628,11750.3
7629,10815.5
7630,8342.02
7631,35903.4
7632,8134.98
7633,12561.8
7634,11676.5
7635,4376.16
7636,9604.32
7637,3545.37
7638,3941.05
7639,6951.86
7640,2206.5
7641,8760.54
7642,7084.62
7643,6932.52
7644,23730.9
7645,7840.59
7646,17529.7
7647,14795.7
7648,6637.09
7649,14764.2
7650,4745.61
7651,5475.94
7652,6811.98
7653,1639.55
7654,7341.17
7655,4579.95
7656,5247.65
7657,13491.7
7658,6136.26
7659,17409.8
7660,14373.5
7661,8529.09
7662,25838.1
7663,6461.85
7664,8342.78
7665,8132.63
7666,2446.32
7667,7521.38
7668,3221.76
7669,4163.4
7670,8844.47
7671,4055.52
7672,12953.2
7673,10571.2
7674,8871.83
7675,35391.2
7676,7838.76
7677,13036.4
7678,10698.7
7679,4326.1
7680,9506.55
7681,3203.52
7682,4233.03
7683,6812.97
7684,2350.38
7685,9429.72
7686,7004.08
7687,7534.53
7688,24272
7689,7802.21
7690,18998.5
7691,13513.9
7692,6677.42
7693,14254.7
7694,4352.77
7695,5669.51
7696,6471.5
7697,1704.46
7698,7696.21
7699,4471.74
7700,5787.53
7701,13757.5
7702,6283.48
7703,19513.4
7704,13539.1
7705,8811.48
7706,24355.9
7707,6078
7708,8531.66
7709,7564.61
7710,2438.64
7711,7635.42
7712,3012.3
7713,4602.67
7714,8877.58
7715,4262.65
7716,14296.8
7717,10324.6
7718,9456
7719,34006.7
7720,7573.65
7721,13479.4
7722,9821.62
7723,4306.62
7724,9372.01
7725,2888.98
7726,4544.18
7727,6664.87
7728,2538.45
7729,10130.6
7730,6932.05
7731,8199.36
7732,24419.5
7733,7784.6
7734,20505.7
7735,12385.6
7736,6739.77
7737,13675.8
7738,3987.66
7739,5874.89
7740,6134.17
7741,1815.1
7742,8045.94
7743,4384.08
7744,6371.61
7745,13930.1
7746,6460.67
7747,21896
7748,12755.4
7749,9118.2
7750,22684.2
7751,5728.64
7752,8712.87
7753,7025.87
7754,2471.19
7755,7728.65
7756,2831.09
7757,5071.05
7758,8883.2
7759,4504.81
7760,15791.2
7761,10074.4
7762,10099.6
7763,31966.5
7764,7338.7
7765,13875
7766,9030.42
7767,4317.34
7768,9200.72
7769,2605.05
7770,4876.73
7771,6510.11
7772,2770.37
7773,10859.3
7774,6871.06
7775,8936.88
7776,24172.8
7777,7790.3
7778,21990.6
7779,11389.7
7780,6821.77
7781,13049.9
7782,3650.06
7783,6089.87
7784,5802.87
7785,1971.13
7786,8386.6
7787,4318.43
7788,7005.46
7789,14005.8
7790,6669.17
7791,24544.8
7792,12025.7
7793,9448.69
7794,20941.7
7795,5412.27
7796,8881.74
7797,6513.82
7798,2544.19
7799,7797.78
7800,2681.95
7801,5568.29
7802,8863.6
7803,4785.85
7804,17438.3
7805,9830.53
7806,10805.8
7807,29534.3
7808,7132.21
7809,14206.9
7810,8309.52
7811,4357.68
7812,8998.54
7813,2354.68
7814,5229.29
7815,6349.56
7816,3045.2
7817,11609.2
7818,6823.44
7819,9761.06
7820,23571
7821,7821.13
7822,23369.7
7823,10506.6
7824,6923.42
7825,12397
7826,3345.77
7827,6309.35
7828,5480.3
7829,2170.37
7830,8713.54
7831,4276.93
7832,7695.12
7833,13991.6
7834,6909.25
7835,27400.2
7836,11350.3
7837,9800.93
7838,19225.4
7839,5126.13
7840,9037.46
7841,6024.04
7842,2657.9
7843,7843.21
7844,2567.18
7845,6095.36
7846,8821.01
7847,5106.06
7848,19222.4
7849,9596.8
7850,11584.1
7851,26954.1
7852,6954.23
7853,14459
7854,7652.27
7855,4423.58
7856,8769.6
7857,2139.58
7858,5597.57
7859,6189.42
7860,3360.81
7861,12374.4
7862,6788.55
7863,10687.4
7864,22682.5
7865,7875.31
7866,24551.2
7867,9716.1
7868,7045.14
7869,11731.9
7870,3075.02
7871,6535.32
7872,5165.67
7873,2416.72
7874,9018.81
7875,4265.05
7876,8451.15
7877,13890.2
7878,7182.15
7879,30334
7880,10731.7
7881,10169.2
7882,17595.9
7883,4873.07
7884,9171.46
7885,5557.22
7886,2807.55
7887,7866.22
7888,2486.33
7889,6657.4
7890,8757.68
7891,5464.63
7892,21114.9
7893,9372.56
7894,12439
7895,24411.7
7896,6804.5
7897,14617.3
7898,7044.76
7899,4520.32
7900,8514.24
7901,1967.59
7902,5982.72
7903,6029.67
7904,3715.63
7905,13136.2
7906,6774.79
7907,11731.1
7908,21594.5
7909,7954.11
7910,25432.1
7911,9008.47
7912,7180.21
7913,11072.9
7914,2837.72
7915,6762.36
7916,4861.9
7917,2703.08
7918,9304.11
7919,4279.23
7920,9286.93
7921,13713.5
7922,7490.31
7923,33143.2
7924,10161.6
7925,10557
7926,16083
7927,4651.82
7928,9282.95
7929,5110.39
7930,2996.76
7931,7861.83
7932,2447.67
7933,7252.95
7934,8679.27
7935,5862.16
7936,23047.4
7937,9167.13
7938,13370.6
7939,22029
7940,6684.56
7941,14674.1
7942,6480.92
7943,4640.15
7944,8243.24
7945,1835.34
7946,6383.16
7947,5875.52
7948,4108.98
7949,13883.3
7950,6777.65
7951,12918.8
7952,20387.7
7953,8058.04
7954,25926.8
7955,8366.75
7956,7333.09
7957,10423.2
7958,2639.16
7959,6987.88
7960,4569.89
7961,3032.26
7962,9558.46
7963,4325.74
7964,10213.3
7965,13472.7
7966,7837.73
7967,35559.8
7968,9643.32
7969,10953.3
7970,14704.7
7971,4463.63
7972,9364.92
7973,4685.6
7974,3218.71
7975,7836.83
7976,2447.52
7977,7887.65
7978,8590.66
7979,6301.55
7980,24929.6
7981,8976.27
7982,14385.7
7983,19867.9
7984,6590.27
7985,14625.5
7986,5953.26
7987,4785.82
7988,7954.86
7989,1747.77
7990,6795.16
7991,5726.21
7992,4542.83
7993,14588.8
7994,6804.4
7995,14277.4
7996,19133.6
7997,8188.27
7998,25983.8
7999,7784.62
8000,7495.79
8001,9792.39
8002,2483.33
8003,7207.91
8004,4294.51
8005,3396.73
8006,9781.72
8007,4406.07
8008,11248.6
8009,13183
8010,8221.86
8011,37296.5
8012,9168.13
8013,11356
8014,13459.2
8015,4307.23
8016,9418.78
8017,4279.13
8018,3474.28
8019,7787.65
8020,2489.77
8021,8564.93
8022,8491.95
8023,6787.82
8024,26632.4
8025,8805.12
8026,15479.3
8027,17943.2
8028,6524.18
8029,14469.2
8030,5459.09
8031,4955.86
8032,7655.58
8033,1707.41
8034,7217.68
8035,5586.74
8036,5015.89
8037,15232.3
8038,6851.94
8039,15831.5
8040,17890.1
8041,8341.96
8042,25598.6
8043,7254.62
8044,7668.39
8045,9184.42
8046,2367.14
8047,7420.67
8048,4037.82
8049,3797.1
8050,9970.98
8051,4518.29
8052,12413.2
8053,12855.6
8054,8647.56
8055,38109.7
8056,8735.19
8057,11759.1
8058,12336.1
8059,4184.9
8060,9437.7
8061,3894.59
8062,3763.3
8063,7717.54
8064,2575.91
8065,9289.84
8066,8389.21
8067,7323.79
8068,28016.6
8069,8655.29
8070,16643.1
8071,16249.7
8072,6486.29
8073,14213.4
8074,4995.94
8075,5144.93
8076,7349.17
8077,1711.88
8078,7649.4
8079,5460.43
8080,5527.78
8081,15790
8082,6927.24
8083,17613.2
8084,16693.3
8085,8520.47
8086,24813.1
8087,6767.77
8088,7848.46
8089,8600.85
8090,2294.59
8091,7623.08
8092,3799.77
8093,4231.51
8094,10119.1
8095,4665.77
8096,13728.4
8097,12503.3
8098,9117.41
8099,37888.9
8100,8342.22
8101,12152.7
8102,11324.7
8103,4097.15
8104,9421.95
8105,3533.92
8106,4079.05
8107,7629.35
8108,2706.77
8109,10061.5
8110,8285.97
8111,7911.88
8112,28952.2
8113,8527.94
8114,17859.9
8115,14766.8
8116,6472.75
8117,13868.9
8118,4561.57
8119,5353.29
8120,7038.86
8121,1764.92
8122,8087.56
8123,5346.78
8124,6082.82
8125,16239.5
8126,7025.88
8127,19648.4
8128,15564.9
8129,8723.4
8130,23706.5
8131,6319.78
8132,8033.01
8133,8040.37
8134,2266.49
8135,7811.88
8136,3584.72
8137,4698.89
8138,10231.2
8139,4849.46
8140,15216.3
8141,12137.8
8142,9634.24
8143,36684.8
8144,7986.94
8145,12527.1
8146,10411.2
8147,4044.28
8148,9370.02
8149,3199.87
8150,4419.67
8151,7525.59
8152,2882.72
8153,10883
8154,8185.63
8155,8562.99
8156,29347.1
8157,8424.24
8158,19100.7
8159,13468.6
8160,6484.55
8161,13449.5
8162,4156.58
8163,5576.45
8164,6727.47
8165,1864.75
8166,8528.88
8167,5251.31
8168,6683.34
8169,16563
8170,7154.98
8171,21952.2
8172,14519.2
8173,8948.87
8174,22376.7
8175,5910.22
8176,8218.83
8177,7501.71
8178,2282.68
8179,7984.15
8180,3396.41
8181,5199.03
8182,10300.7
8183,5069.89
8184,16898.1
8185,11767
8186,10201.1
8187,34688.3
8188,7667.36
8189,12873.5
8190,9580.11
8191,4026.23
8192,9284.27
8193,2895.69
8194,4787.68
8195,7406.41
8196,3103.58
8197,11754.7
8198,8091.39
8199,9285.61
8200,29169
8201,8344.95
8202,20322.2
8203,12328.6
8204,6522.32
8205,12968.2
8206,3781.74
8207,5816.27
8208,6417.64
8209,2014
8210,8966.64
8211,5175.83
8212,7337.17
8213,16749.5
8214,7312.37
8215,24514.4
8216,13559.8
8217,9195.49
8218,20922.2
8219,5534.18
8220,8400.82
8221,6987.16
8222,2341.62
8223,8137.05
8224,3235.68
8225,5730.36
8226,10334.7
8227,5325.56
8228,18788
8229,11400.3
8230,10819.9
8231,32179
8232,7379.3
8233,13179.6
8234,8822.1
8235,4041.99
8236,9166.39
8237,2622.09
8238,5179.2
8239,7279.17
8240,3368.24
8241,12676.3
8242,8003.15
8243,10090.2
8244,28461.1
8245,8290.14
8246,21473.1
8247,11319
8248,6584.32
8249,12445.2
8250,3437.94
8251,6069.7
8252,6108.54
8253,2212.61
8254,9400.53
8255,5120.68
8256,8053.44
8257,16792.5
8258,7501.83
8259,27292.7
8260,12681.7
8261,9465.15
8262,19424.6
8263,5194.31
8264,8576.8
8265,6493.2
8266,2447.7
8267,8264.88
8268,3109.96
8269,6298.52
8270,10331.8
8271,5622.72
8272,20883.8
8273,11045.1
8274,11494.4
8275,29430
8276,7127.42
8277,13430.6
8278,8126.36
8279,4090.03
8280,9015.01
8281,2388.63
8282,5589.52
8283,7145.68
8284,3674.53
8285,13636.3
8286,7929.77
8287,10986.9
8288,27318.1
8289,8259.11
8290,22483.8
8291,10424.7
8292,6665.71
8293,11893.7
8294,3127.48
8295,6330.89
8296,5808.66
8297,2455.92
8298,9823.52
8299,5090.47
8300,8839.83
8301,16703.8
8302,7720.19
8303,30182.3
8304,11884.6
8305,9752.69
8306,17954.4
8307,4885.17
8308,8743.84
8309,6017.35
8310,2595.88
8311,8372.12
8312,3016.31
8313,6904.35
8314,10295.9
8315,5957.32
8316,23169.9
8317,10701.4
8318,12227.3
8319,26668.2
8320,6905.27
8321,13622.3
8322,7479.31
8323,4171.94
8324,8837.47
8325,2192.77
8326,6024.2
8327,7005.03
8328,4023.55
8329,14626.8
8330,7867.76
8331,11998.7
8332,25863.5
8333,8254.09
8334,23282.7
8335,9621.22
8336,6771.69
8337,11323
8338,2854.05
8339,6602
8340,5514
8341,2748.99
8342,10226.1
8343,5086.48
8344,9708.94
8345,16489.5
8346,7974.96
8347,33007
8348,11160.2
8349,10055.3
8350,16548.2
8351,4612.65
8352,8895.57
8353,5561.29
8354,2786.98
8355,8450.9
8356,2961.53
8357,7551.9
8358,10230.6
8359,6334.77
8360,25582
8361,10379
8362,13021.7
8363,24044.5
8364,6717.51
8365,13739
8366,6877.33
8367,4285.74
8368,8632.51
8369,2043.2
8370,6475.59
8371,6865.93
8372,4416.23
8373,15624.2
8374,7825.56
8375,13138
8376,24233.5
8377,8277.19
8378,23806.5
8379,8899.01
8380,6894.08
8381,10747.5
8382,2623.23
8383,6875.63
8384,5230.99
8385,3083.5
8386,10604.5
8387,5111.6
8388,10676.7
8389,16172.3
8390,8262.06
8391,35528.5
8392,10501.7
8393,10370.1
8394,15235.3
8395,4374.31
8396,9028.91
8397,5125.78
8398,3017.19
8399,8505.38
8400,2948.24
8401,8244.86
8402,10143.5
8403,6752.83
8404,28021.3
8405,10075.5
8406,13873.6
8407,21645.3
8408,6558.28
8409,13777.6
8410,6315.56
8411,4428.28
8412,8407.15
8413,1936.18
8414,6946.17
8415,6727.09
8416,4847.9
8417,16607.3
8418,7799.66
8419,14430.2
8420,22537.9
8421,8323.96
8422,24011.4
8423,8241.95
8424,7034.23
8425,10174.2
8426,2432.75
8427,7152.32
8428,4962.39
8429,3459.95
8430,10952.9
8431,5165.37
8432,11763.5
8433,15772.2
8434,8584.91
8435,37471.4
8436,9902.43
8437,10694
8438,14022.7
8439,4171.07
8440,9143.08
8441,4707.92
8442,3286.22
8443,8532.81
8444,2974.57
8445,8991.21
8446,10035.6
8447,7216.63
8448,30331.3
8449,9794.7
8450,14782
8451,19503.1
8452,6430.18
8453,13736.1
8454,5785.11
8455,4599.45
8456,8165.64
8457,1876.43
8458,7437.23
8459,6592.43
8460,5321.37
8461,17538.5
8462,7794.68
8463,15900.1
8464,20864.2
8465,8396.82
8466,23873
8467,7640.94
8468,7190.19
8469,9609.37
8470,2287.53
8471,7428.16
8472,4706.99
8473,3876.06
8474,11263.6
8475,5251.4
8476,12993.8
8477,15308.6
8478,8945.32
8479,38582
8480,9357.99
8481,11022.5
8482,12910.8
8483,4005.09
8484,9229.4
8485,4310.88
8486,3591.76
8487,8534.77
8488,3044.35
8489,9796.46
8490,9912.87
8491,7729.61
8492,32322
8493,9538.57
8494,15739.7
8495,17613.2
8496,6332.82
8497,13609.4
8498,5285.63
8499,4797.47
8500,7907.99
8501,1865.24
8502,7941.18
8503,6465.53
8504,5838.04
8505,18383.3
8506,7812.7
8507,17571
8508,19270
8509,8495.4
8510,23404.8
8511,7089.34
8512,7359.57
8513,9055.61
8514,2189.14
8515,7700.65
8516,4469.87
8517,4329.94
8518,11529.2
8519,5371.1
8520,14389.6
8521,14804.1
8522,9344.85
8523,38705.8
8524,8863.42
8525,11349.4
8526,11895
8527,3877.35
8528,9291.56
8529,3936.74
8530,3931.32
8531,8511.14
8532,3158.65
8533,10664.4
8534,9780.74
8535,8296.37
8536,33790.1
8537,9308.25
8538,16731.9
8539,15958.3
8540,6265.81
8541,13404.5
8542,4815.54
8543,5020.22
8544,7639.01
8545,1903.68
8546,8462.16
8547,6349.21
8548,6400.5
8549,19099.6
8550,7855.47
8551,19463.4
8552,17787.8
8553,8619.15
8554,22648.4
8555,6581.5
8556,7539.87
8557,8515.1
8558,2138.65
8559,7962.38
8560,4253.88
8561,4820.38
8562,11746.3
8563,5525.83
8564,15982.3
8565,14276.8
8566,9785.06
8567,37833
8568,8414.6
8569,11668.5
8570,10964.4
8571,3788.61
8572,9319.86
8573,3588.13
8574,4302.53
8575,8464.84
8576,3318.13
8577,11603.4
8578,9643.06
8579,8922.69
8580,34567.6
8581,9104.61
8582,17739.6
8583,14509.1
8584,6228.63
8585,13127.6
8586,4374.5
8587,5265.67
8588,7363.75
8589,1992.7
8590,8995.31
8591,6243.88
8592,7012.76
8593,19654.4
8594,7924.62
8595,21592
8596,16429.5
8597,8767.25
8598,21663.5
8599,6112.77
8600,7728.47
8601,7991.14
8602,2136.73
8603,8215.19
8604,4061.33
8605,5347.1
8606,11910.1
8607,5716.67
8608,17803.4
8609,13741.4
8610,10267.6
8611,36103.8
8612,8005.76
8613,11972.5
8614,10113.4
8615,3739.35
8616,9319.56
8617,3265.52
8618,4703.21
8619,8396.99
8620,3521.79
8621,12619.4
8622,9503.28
8623,9615.94
8624,34572.6
8625,8925.7
8626,18733.5
8627,13238.8
8628,6220.23
8629,12788.4
8630,3961.44
8631,5531.59
8632,7082.2
8633,2130.96
8634,9538.79
8635,6155.69
8636,7680.6
8637,20019.3
8638,8020.25
8639,23950.1
8640,15199.9
8641,8936.78
8642,20524
8643,5679.29
8644,7922.32
8645,7484.29
8646,2182.4
8647,8453.94
8648,3893.73
8649,5908.94
8650,12023.1
8651,5941.92
8652,19878.4
8653,13209.7
8654,10792.1
8655,33765
8656,7638.18
8657,12251.8
8658,9331.16
8659,3726.64
8660,9287.73
8661,2977.55
8662,5129.47
8663,8313.71
8664,3770
8665,13712.7
8666,9368.93
8667,10382.3
8668,33824.3
8669,8776.3
8670,19673.7
8671,12120.7
8672,6237.79
8673,12396.1
8674,3581.92
8675,5813.19
8676,6802.13
8677,2321.31
8678,10086.4
8679,6087.04
8680,8409.01
8681,20177.6
8682,8144.28
8683,26499.2
8684,14092.9
8685,9128.74
8686,19295.1
8687,5284.22
8688,8115.03
8689,6994.81
8690,2276.16
8691,8672.82
8692,3758.95
8693,6511.18
8694,12081.4
8695,6208.55
8696,22220.2
8697,12694.1
8698,11361.8
8699,31085.2
8700,7309.37
8701,12498.5
8702,8605.28
8703,3755.97
8704,9221.15
8705,2726.07
8706,5583.21
8707,8213.99
8708,4065.14
8709,14880.6
8710,9239.93
8711,11238
8712,32435.5
8713,8655.53
8714,20520.5
8715,11126.8
8716,6285.63
8717,11959.7
8718,3237.57
8719,6112.54
8720,6520.58
8721,2563.66
8722,10632.8
8723,6037.06
8724,9214.57
8725,20126.1
8726,8298.3
8727,29161.7
8728,13094.2
8729,9341.97
8730,18034.9
8731,4922.14
8732,8309.76
8733,6519.49
8734,2419.81
8735,8871.41
8736,3653.8
8737,7156.82
8738,12089.8
8739,6512.14
8740,24829.6
8741,12196.5
8742,11978.1
8743,28308.6
8744,7013.62
8745,12705.8
8746,7931.71
8747,3821.16
8748,9127.52
8749,2511.52
8750,6062.29
8751,8103.57
8752,4401.25
8753,16117.3
8754,9122.16
8755,12191.1
8756,30591
8757,8560.26
8758,21223.1
8759,10239.1
8760,6356.29
8761,11492.7
8762,2929.91
8763,6423
8764,6246.87
8765,2853.11
8766,11172.9
8767,6011.78
8768,10103.9
8769,19882.7
8770,8485.17
8771,31796.6
8772,12199.2
8773,9570.99
8774,16789.3
8775,4597.95
8776,8496.31
8777,6062.36
8778,2609.11
8779,9043.93
8780,3586.96
8781,7848.24
8782,12049.9
8783,6859.25
8784,27656.8
8785,11726.6
8786,12638.2
8787,25610
8788,6754.8
8789,12863.7
8790,7299.37
8791,3926.77
8792,9001.86
8793,2342.2
8794,6565.76
8795,7983.22
8796,4783.48
8797,17405.5
8798,9015.73
8799,13262.3
8800,28477.4
8801,8494.29
8802,21735.6
8803,9437.17
8804,6452.41
8805,11006
8806,2663.24
8807,6747.06
8808,5977.17
8809,3190.45
8810,11696.5
8811,6009.77
8812,11097.4
8813,19469.5
8814,8702.17
8815,34212
8816,11390.4
8817,9815.39
8818,15590.3
8819,4308.24
8820,8676.13
8821,5623.16
8822,2844.02
8823,9191.5
8824,3556.33
8825,8592.99
8826,11970.4
8827,7246.33
8828,30607.3
8829,11283.9
8830,13341.4
8831,23101.9
8832,6531.27
8833,12965.2
8834,6705.82
8835,4065.56
8836,8849.88
8837,2217.02
8838,7092.82
8839,7859.92
8840,5208.23
8841,18715.1
8842,8928.07
8843,14463.1
8844,26269.6
8845,8457.02
8846,22018.8
8847,8709.19
8848,6573.58
8849,10504.3
8850,2442.37
8851,7078.04
8852,5717.24
8853,3574.1
8854,12194
8855,6035.46
8856,12216.6
8857,18919.6
8858,8953.57
8859,36175.1
8860,10660.2
8861,10073.2
8862,14452.9
8863,4057.03
8864,8841.82
8865,5200.28
8866,3123.23
8867,9311
8868,3565.31
8869,9401.56
8870,11853.4
8871,7678.55
8872,33516.6
8873,10870.8
8874,14085.1
8875,20832.8
8876,6340.37
8877,13006.3
8878,6147.41
8879,4238.91
8880,8675.79
8881,2139.01
8882,7644.76
8883,7734.06
8884,5676.09
8885,20007.5
8886,8856.66
8887,15814.3
8888,24097.7
8889,8447.23
8890,22050.7
8891,8045.38
8892,6713.42
8893,9996.99
8894,2268.32
8895,7414
8896,5469.83
8897,4002.13
8898,12656.5
8899,6091.76
8900,13481.8
8901,18269.8
8902,9238.99
8903,37452.6
8904,9999.37
8905,10340.2
8906,13387.9
8907,3845.97
8908,8993.13
8909,4796.99
8910,3445.28
8911,9399.32
8912,3616.36
8913,10276.8
8914,11706.6
8915,8158.75
8916,36146.7
8917,10489.3
8918,14862.8
8919,18815.7
8920,6183.72
8921,12984.1
8922,5617.36
8923,4444.85
8924,8480.92
8925,2110.55
8926,8221.56
8927,7608.6
8928,6189.5
8929,21230.3
8930,8805.86
8931,17334.1
8932,22045.1
8933,8464.55
8934,21826.7
8935,7432.78
8936,6872.57
8937,9489.74
8938,2143.9
8939,7752.79
8940,5237.69
8941,4469.55
8942,13073.6
8943,6178.6
8944,14924.2
8945,17554.6
8946,9558.79
8947,37880
8948,9400.14
8949,10611.9
8950,12397.2
8951,3676.47
8952,9123.36
8953,4415.19
8954,3804.64
8955,9457.79
8956,3710.92
8957,11233.9
8958,11537.3
8959,8690.64
8960,38233.9
8961,10140.1
8962,15664.4
8963,17037.9
8964,6061.11
8965,12894.7
8966,5116.41
8967,4681.28
8968,8267.81
8969,2133.12
8970,8822.98
8971,7490.1
8972,6750.94
8973,22322.2
8974,8776.4
8975,19037.6
8976,20155.2
8977,8509.13
8978,21362.2
8979,6865.91
8980,7048.82
8981,8986.85
8982,2069.83
8983,8091.14
8984,5023.65
8985,4974.72
8986,13435.7
8987,6297.77
8988,16576.8
8989,16804.7
8990,9913.34
8991,37401.9
8992,8855.91
8993,10885.1
8994,11478.3
8995,3549.93
8996,9229.35
8997,4057.46
8998,4200.57
8999,9485.82
9000,3850
9001,12281.4
9002,11352.1
9003,9278.83
9004,39520.2
9005,9823.34
9006,16475.7
9007,15476.5
9008,5972.33
9009,12742.4
9010,4642.09
9011,4945.92
9012,8038.73
9013,2207.41
9014,9448.17
9015,7376.91
9016,7364.34
9017,23219.9
9018,8772.98
9019,20932.4
9020,18447.3
9021,8579.75
9022,20689.8
9023,6340.48
9024,7237.6
9025,8491.4
9026,2047.18
9027,8425.33
9028,4830.66
9029,5521.62
9030,13734.2
9031,6452.49
9032,18475.3
9033,16045.4
9034,10305.1
9035,36090.2
9036,8361.37
9037,11150.9
9038,10624.5
9039,3467.23
9040,9310.4
9041,3726.79
9042,4631.01
9043,9485.23
9044,4034.31
9045,13430.8
9046,11155.3
9047,9929.04
9048,39842.7
9049,9538.26
9050,17277
9051,14102.5
9052,5915.49
9053,12530.2
9054,4198.7
9055,5236.38
9056,7801.89
9057,2332.82
9058,10095.5
9059,7276.55
